,clickbait
10505,1
29894,0
17788,0
7930,1
8034,1
18199,0
28765,0
17905,0
11370,1
639,1
5715,1
7747,1
28344,0
10129,1
15932,1
25892,0
8145,1
29685,0
6857,1
2150,1
18218,0
10338,1
15481,1
1180,1
29745,0
27992,0
3003,1
310,1
15602,1
7148,1
10256,1
20372,0
15525,1
10950,1
9491,1
13810,1
22677,0
21433,0
7569,1
14894,1
20466,0
12437,1
11971,1
4664,1
1055,1
2474,1
31941,0
8975,1
16781,0
13776,1
30148,0
16188,0
1136,1
2850,1
19216,0
14836,1
9354,1
30483,0
3736,1
9,1
14797,1
2283,1
31294,0
23633,0
6019,1
29511,0
31661,0
10387,1
26714,0
19262,0
28376,0
30371,0
7040,1
4476,1
5897,1
19570,0
6271,1
11133,1
15305,1
18516,0
30723,0
10842,1
12749,1
26671,0
18017,0
12518,1
30683,0
5297,1
17350,0
24001,0
13590,1
26110,0
18630,0
25935,0
14816,1
25349,0
21153,0
29796,0
4654,1
20523,0
5165,1
399,1
9191,1
25418,0
16920,0
18557,0
24047,0
6078,1
9375,1
19208,0
23808,0
15360,1
8733,1
6970,1
18138,0
13055,1
13948,1
22617,0
20742,0
2711,1
1893,1
19905,0
15966,1
23179,0
1851,1
16933,0
30213,0
11924,1
4108,1
14716,1
20618,0
25088,0
14978,1
14680,1
3564,1
5883,1
4165,1
27795,0
29143,0
14547,1
16753,0
8274,1
25813,0
23787,0
27358,0
1579,1
21132,0
3768,1
30979,0
12124,1
15892,1
18178,0
21500,0
19848,0
2884,1
24441,0
6222,1
12028,1
28229,0
23130,0
6589,1
30519,0
1581,1
31352,0
5343,1
23985,0
13505,1
14969,1
17671,0
18031,0
5947,1
3319,1
10867,1
6100,1
24356,0
17492,0
21538,0
20475,0
18885,0
9407,1
5513,1
14751,1
27895,0
9727,1
5980,1
25075,0
2066,1
15266,1
11110,1
16927,0
577,1
9169,1
19357,0
11254,1
8033,1
23095,0
22354,0
21633,0
7440,1
15979,1
3059,1
11058,1
28043,0
19380,0
26348,0
3452,1
24319,0
14638,1
28835,0
19877,0
2299,1
19452,0
580,1
998,1
24817,0
30724,0
15,1
20895,0
27440,0
14422,1
26877,0
12973,1
26650,0
13580,1
19060,0
4109,1
10812,1
14455,1
3126,1
29897,0
12070,1
30143,0
11851,1
1711,1
15268,1
14325,1
20813,0
10657,1
18334,0
361,1
31464,0
19228,0
14495,1
4760,1
26532,0
12322,1
753,1
6141,1
21933,0
15085,1
12921,1
5402,1
16802,0
10576,1
10688,1
2236,1
29901,0
26228,0
7291,1
12112,1
20069,0
11060,1
986,1
27407,0
11471,1
13895,1
29375,0
27114,0
9183,1
137,1
7616,1
19664,0
16737,0
6987,1
23494,0
14467,1
15425,1
4153,1
29586,0
9626,1
9064,1
1526,1
31130,0
14166,1
1513,1
3727,1
16387,0
30088,0
4768,1
12998,1
1369,1
26796,0
5158,1
28956,0
3974,1
12678,1
3074,1
12469,1
3846,1
28434,0
12348,1
11134,1
23060,0
25521,0
4694,1
31899,0
3299,1
1435,1
19405,0
23472,0
2430,1
23539,0
7289,1
11365,1
9477,1
26747,0
8177,1
8265,1
6281,1
2314,1
29354,0
21789,0
30164,0
26549,0
16798,0
23621,0
29631,0
10247,1
27187,0
1960,1
14218,1
15046,1
5931,1
23288,0
23917,0
9821,1
11180,1
31204,0
21105,0
7339,1
6891,1
13872,1
27031,0
12696,1
24899,0
2695,1
3513,1
2476,1
10835,1
8154,1
26682,0
2058,1
17756,0
25345,0
25413,0
23221,0
7341,1
29007,0
26829,0
21126,0
10586,1
27695,0
14088,1
20534,0
31592,0
10546,1
1161,1
6440,1
5107,1
17095,0
1069,1
14696,1
15707,1
246,1
14317,1
7678,1
12533,1
26546,0
1943,1
1936,1
23073,0
29410,0
1964,1
30123,0
3683,1
22584,0
491,1
11954,1
30481,0
12763,1
19009,0
22368,0
23921,0
19450,0
9531,1
8838,1
7003,1
23106,0
30359,0
21813,0
16906,0
4516,1
31577,0
18956,0
5885,1
23341,0
13167,1
28322,0
14850,1
9916,1
12937,1
3040,1
11015,1
22035,0
27226,0
4139,1
28335,0
7266,1
12767,1
3812,1
20121,0
28203,0
3766,1
22555,0
14982,1
13276,1
12064,1
14224,1
12385,1
17154,0
13128,1
10164,1
4141,1
26028,0
6143,1
10566,1
10848,1
2484,1
3092,1
10644,1
11187,1
23652,0
24591,0
14962,1
22381,0
29788,0
6539,1
11516,1
7637,1
7473,1
12556,1
9280,1
23082,0
12688,1
19353,0
28524,0
2406,1
8648,1
27617,0
25138,0
12096,1
21563,0
4584,1
10846,1
8598,1
7048,1
11712,1
2798,1
29455,0
21804,0
24318,0
27880,0
13281,1
27996,0
19777,0
2313,1
8894,1
19670,0
3718,1
17995,0
19890,0
13014,1
3277,1
187,1
4580,1
550,1
26744,0
15080,1
21438,0
21829,0
1422,1
16027,0
21616,0
6835,1
28690,0
19850,0
17437,0
31634,0
22339,0
10913,1
4577,1
17930,0
2772,1
17203,0
13268,1
20844,0
21460,0
26092,0
7267,1
4051,1
3083,1
30485,0
195,1
12902,1
27228,0
17392,0
18954,0
5461,1
19336,0
9968,1
11392,1
10656,1
15912,1
20802,0
31512,0
17530,0
26282,0
2452,1
5933,1
25294,0
5751,1
20298,0
15690,1
11754,1
6766,1
26736,0
17377,0
10317,1
16466,0
2535,1
2834,1
592,1
10581,1
6636,1
8233,1
2336,1
12265,1
24216,0
27793,0
16599,0
7334,1
11419,1
31443,0
16815,0
3290,1
26949,0
31380,0
29611,0
15877,1
29969,0
5220,1
23328,0
10424,1
5963,1
4982,1
15724,1
18495,0
20123,0
806,1
1193,1
14120,1
1781,1
3979,1
14590,1
2,1
20940,0
13535,1
4761,1
1590,1
20201,0
3623,1
21687,0
17038,0
1823,1
13648,1
5043,1
18212,0
29652,0
14113,1
27425,0
15188,1
26529,0
2195,1
15911,1
10674,1
16368,0
1047,1
19745,0
24251,0
17058,0
1054,1
0,1
18690,0
17876,0
26845,0
25415,0
20645,0
29489,0
13503,1
16529,0
27339,0
363,1
18564,0
21194,0
25575,0
3522,1
22447,0
19584,0
23318,0
4063,1
7702,1
30027,0
17680,0
18857,0
23051,0
30847,0
14634,1
26060,0
3021,1
9367,1
1616,1
23446,0
4003,1
30523,0
28594,0
18560,0
2557,1
17460,0
7901,1
8696,1
15983,1
13491,1
26670,0
7371,1
6913,1
3583,1
24655,0
25130,0
25480,0
21025,0
30291,0
1096,1
12187,1
11398,1
10174,1
2391,1
14097,1
22365,0
16799,0
25757,0
16624,0
17337,0
3187,1
21957,0
14251,1
24953,0
9024,1
15839,1
30941,0
22639,0
3840,1
1607,1
6469,1
6998,1
15890,1
2168,1
11918,1
431,1
25672,0
15482,1
2596,1
4804,1
20488,0
8353,1
20719,0
865,1
15119,1
30400,0
13413,1
31605,0
22022,0
3516,1
6257,1
18944,0
16310,0
12423,1
12648,1
1632,1
16632,0
19616,0
9031,1
20816,0
18348,0
11203,1
23045,0
16471,0
32,1
17904,0
10634,1
6336,1
7526,1
18109,0
22277,0
18628,0
16990,0
5560,1
23123,0
24387,0
27236,0
13142,1
18633,0
30105,0
22967,0
31331,0
279,1
35,1
22117,0
19002,0
5233,1
17705,0
26821,0
18288,0
8637,1
6698,1
27034,0
28948,0
5109,1
18617,0
14397,1
3207,1
5295,1
3692,1
9055,1
8207,1
11121,1
17799,0
13791,1
16328,0
12138,1
8595,1
664,1
30558,0
30507,0
17989,0
28173,0
31495,0
15524,1
15695,1
14440,1
26407,0
24694,0
3454,1
16723,0
31748,0
3958,1
661,1
26081,0
11653,1
31274,0
4485,1
2744,1
23853,0
11956,1
8989,1
11089,1
8785,1
29421,0
27320,0
29883,0
4398,1
1850,1
12829,1
11917,1
2552,1
10079,1
23717,0
3045,1
21432,0
3165,1
14193,1
29905,0
7293,1
25290,0
24375,0
5001,1
19601,0
12409,1
19693,0
9276,1
22070,0
49,1
7535,1
12851,1
20793,0
1809,1
27505,0
23098,0
18144,0
28831,0
20934,0
16700,0
14564,1
1716,1
2764,1
10908,1
30029,0
25998,0
20261,0
28970,0
23281,0
25869,0
12985,1
24874,0
28746,0
17282,0
29431,0
4290,1
22957,0
4045,1
31959,0
16209,0
27670,0
26699,0
28611,0
408,1
24360,0
19242,0
8334,1
31968,0
6707,1
4881,1
23147,0
10872,1
6658,1
263,1
7076,1
29504,0
16858,0
17734,0
31281,0
29281,0
12006,1
19881,0
6746,1
1150,1
10541,1
9168,1
23486,0
18704,0
22171,0
28842,0
29213,0
10734,1
26954,0
17668,0
28938,0
17451,0
26639,0
9474,1
6358,1
29267,0
11271,1
20210,0
29546,0
4396,1
21174,0
25905,0
6911,1
24921,0
25817,0
7053,1
13968,1
9173,1
18890,0
29750,0
13404,1
8763,1
12752,1
3905,1
26322,0
25646,0
26108,0
5069,1
21299,0
19958,0
22696,0
9547,1
6463,1
29288,0
19446,0
16546,0
19762,0
17604,0
19791,0
28202,0
10157,1
2656,1
9101,1
14785,1
5984,1
7533,1
15626,1
298,1
24513,0
15354,1
17755,0
27627,0
29362,0
29830,0
26358,0
19580,0
20263,0
7294,1
21593,0
2220,1
4974,1
22709,0
14771,1
27196,0
11982,1
29390,0
4993,1
17291,0
5717,1
27464,0
19397,0
11140,1
25106,0
14493,1
6512,1
22794,0
25205,0
13699,1
3417,1
2154,1
27545,0
30947,0
4086,1
6409,1
23594,0
31125,0
26956,0
27579,0
16175,0
12709,1
8384,1
5282,1
15563,1
10784,1
26057,0
22297,0
4403,1
9891,1
22583,0
11425,1
7198,1
13457,1
4481,1
15899,1
24824,0
1897,1
19164,0
25695,0
271,1
18527,0
1291,1
17873,0
11558,1
22400,0
18139,0
23617,0
26912,0
31808,0
3853,1
3681,1
10400,1
20805,0
8697,1
832,1
6412,1
29679,0
10538,1
15223,1
17558,0
31877,0
10534,1
31924,0
20712,0
29628,0
4468,1
13156,1
30755,0
16302,0
4470,1
18929,0
14497,1
31552,0
23136,0
26676,0
16383,0
9938,1
10180,1
10228,1
26994,0
13482,1
5795,1
17139,0
24858,0
13673,1
14302,1
13847,1
15276,1
2959,1
1829,1
24814,0
25679,0
24619,0
2648,1
2828,1
12532,1
23707,0
11518,1
21456,0
6667,1
12317,1
26618,0
12963,1
27154,0
23883,0
20952,0
11132,1
7502,1
14615,1
23626,0
3571,1
13191,1
4434,1
12686,1
22452,0
1391,1
20257,0
29811,0
20315,0
10287,1
30232,0
9217,1
341,1
13556,1
15989,1
24282,0
21175,0
24690,0
24151,0
11717,1
19561,0
21477,0
24054,0
20765,0
11678,1
3063,1
13480,1
24596,0
26262,0
20018,0
7085,1
15642,1
3880,1
8529,1
29371,0
3010,1
7824,1
2846,1
7910,1
17830,0
22287,0
4570,1
31181,0
20889,0
7649,1
24689,0
23277,0
1577,1
15171,1
24147,0
1591,1
27908,0
28536,0
1756,1
24014,0
27689,0
25113,0
16918,0
2831,1
846,1
1585,1
436,1
18093,0
30935,0
12343,1
22255,0
12271,1
1186,1
9733,1
14974,1
128,1
4832,1
31264,0
9921,1
18862,0
16548,0
14106,1
14057,1
18206,0
23075,0
5002,1
4016,1
19660,0
28609,0
23651,0
22565,0
25722,0
17362,0
11500,1
7196,1
20807,0
25369,0
21627,0
17324,0
5432,1
3134,1
23726,0
31516,0
22852,0
27303,0
17015,0
1290,1
4354,1
12,1
19773,0
2775,1
31811,0
25127,0
3005,1
16928,0
21050,0
18193,0
7098,1
1242,1
31770,0
4329,1
3714,1
3206,1
3321,1
6728,1
8614,1
22503,0
29573,0
13410,1
25693,0
693,1
9800,1
6606,1
22682,0
30506,0
28009,0
22758,0
20738,0
1389,1
20882,0
8041,1
12457,1
17217,0
10668,1
10776,1
16226,0
22728,0
17106,0
28794,0
11061,1
14667,1
2823,1
25291,0
30643,0
9897,1
730,1
16404,0
18115,0
27444,0
18360,0
8920,1
23424,0
2275,1
21988,0
27252,0
31804,0
15141,1
11006,1
3871,1
1178,1
17431,0
1455,1
15541,1
15512,1
22264,0
6570,1
26891,0
5593,1
31547,0
8918,1
8090,1
28339,0
5540,1
19682,0
13931,1
13733,1
19168,0
3300,1
7834,1
24692,0
7338,1
3200,1
17194,0
31314,0
19563,0
7905,1
5258,1
21018,0
21708,0
9551,1
11505,1
21282,0
1249,1
24247,0
14085,1
23186,0
14423,1
19050,0
21671,0
22241,0
3574,1
10970,1
17447,0
31398,0
21775,0
1341,1
8260,1
15946,1
6245,1
1064,1
24409,0
30866,0
18416,0
13605,1
22478,0
14828,1
22074,0
27388,0
27812,0
888,1
1451,1
22907,0
23071,0
668,1
23168,0
2639,1
24582,0
23783,0
19429,0
19352,0
31509,0
24559,0
10457,1
1605,1
6887,1
14903,1
7803,1
31760,0
7421,1
13002,1
15198,1
1568,1
5285,1
3809,1
21603,0
20473,0
12833,1
31157,0
9941,1
17186,0
6925,1
5592,1
26148,0
27768,0
17659,0
18594,0
12587,1
19031,0
16747,0
2897,1
19909,0
25741,0
23584,0
17412,0
15649,1
20413,0
16947,0
23830,0
22648,0
27856,0
31295,0
17417,0
19471,0
12350,1
833,1
19285,0
11453,1
5686,1
24537,0
2349,1
6720,1
23409,0
14110,1
2980,1
26843,0
27580,0
11812,1
25558,0
3158,1
1926,1
31939,0
18425,0
12810,1
14660,1
12940,1
11018,1
22538,0
26858,0
29060,0
1953,1
29186,0
22803,0
6367,1
24517,0
25669,0
15313,1
8456,1
1740,1
16444,0
27806,0
13210,1
18419,0
29255,0
1475,1
18137,0
24346,0
31936,0
12903,1
25169,0
19878,0
29286,0
19530,0
21032,0
15621,1
24130,0
16356,0
29398,0
7914,1
1991,1
16598,0
8007,1
9092,1
12890,1
7638,1
5697,1
20746,0
15139,1
26836,0
18925,0
780,1
17424,0
31043,0
16418,0
14863,1
30541,0
21732,0
6448,1
26480,0
3191,1
21274,0
16523,0
14417,1
26783,0
5235,1
17159,0
7647,1
665,1
31174,0
7739,1
30977,0
10128,1
16804,0
5664,1
15797,1
8238,1
2051,1
31198,0
23682,0
17797,0
2482,1
11052,1
21667,0
31588,0
12803,1
16101,0
10564,1
27673,0
25419,0
1899,1
16126,0
21362,0
27250,0
22898,0
16606,0
6764,1
25160,0
1171,1
22499,0
7201,1
29521,0
25581,0
30331,0
21237,0
8099,1
21893,0
15234,1
16272,0
5943,1
10558,1
25564,0
31737,0
26236,0
20299,0
18973,0
2446,1
5356,1
18040,0
20707,0
22219,0
15102,1
13000,1
22727,0
11845,1
2708,1
14995,1
23573,0
8282,1
3427,1
11835,1
15273,1
20767,0
31675,0
6426,1
8827,1
20029,0
16757,0
19972,0
26070,0
27978,0
15405,1
11143,1
1157,1
8678,1
9960,1
6969,1
15435,1
10075,1
13742,1
522,1
11990,1
15948,1
1098,1
4845,1
8667,1
7879,1
30539,0
10516,1
12923,1
3696,1
8450,1
30005,0
3518,1
9492,1
18315,0
20000,0
13889,1
607,1
13248,1
14830,1
20408,0
23671,0
15903,1
727,1
14087,1
25447,0
22084,0
2016,1
16579,0
10436,1
11904,1
10940,1
22807,0
28207,0
27026,0
5794,1
26267,0
24200,0
581,1
16250,0
3612,1
29538,0
27155,0
15916,1
7694,1
20096,0
26204,0
24295,0
11261,1
22411,0
27684,0
19994,0
17872,0
24185,0
9356,1
28659,0
3240,1
17347,0
12421,1
26354,0
3225,1
26545,0
29437,0
29005,0
26630,0
19090,0
22514,0
4042,1
13307,1
29307,0
16701,0
13916,1
11048,1
18469,0
26643,0
5319,1
1255,1
27965,0
18702,0
19583,0
29480,0
4126,1
10790,1
17633,0
6333,1
20942,0
25343,0
14794,1
2076,1
328,1
22052,0
14016,1
22457,0
24954,0
25023,0
20004,0
13858,1
9702,1
17781,0
19128,0
2123,1
27450,0
19836,0
1021,1
30152,0
25467,0
21088,0
21868,0
31758,0
18105,0
2152,1
4460,1
27276,0
4882,1
25065,0
7575,1
14311,1
20148,0
10616,1
5208,1
24495,0
10798,1
7419,1
5584,1
16186,0
28365,0
1028,1
4417,1
7321,1
19078,0
16430,0
29564,0
17097,0
4723,1
18578,0
17126,0
9553,1
31040,0
11537,1
22106,0
23373,0
15186,1
9655,1
22221,0
5480,1
30316,0
8059,1
7548,1
10485,1
6135,1
12398,1
9138,1
25504,0
15517,1
26883,0
26907,0
1453,1
2958,1
22257,0
12282,1
25332,0
30019,0
21928,0
27022,0
8130,1
3841,1
17426,0
6712,1
8864,1
16810,0
9493,1
25700,0
18484,0
15350,1
8655,1
12613,1
7398,1
11655,1
22155,0
8186,1
19645,0
5064,1
5977,1
27231,0
11826,1
11354,1
9418,1
20054,0
3147,1
2322,1
3180,1
25380,0
7061,1
16394,0
16778,0
17617,0
21796,0
26438,0
15977,1
22845,0
17327,0
2282,1
10321,1
25499,0
5910,1
2922,1
14,1
23641,0
3631,1
12493,1
5802,1
23596,0
25197,0
16058,0
16447,0
9139,1
14664,1
29013,0
27603,0
12107,1
29047,0
20184,0
20529,0
17919,0
13925,1
16170,0
5879,1
1610,1
21265,0
2402,1
23279,0
4064,1
16512,0
8742,1
1345,1
9505,1
21241,0
7858,1
9527,1
10039,1
4784,1
17654,0
26755,0
7168,1
17326,0
2492,1
29422,0
14877,1
10865,1
8665,1
14241,1
14620,1
28685,0
4854,1
9420,1
10346,1
3917,1
27394,0
10266,1
16897,0
12077,1
25333,0
8753,1
17542,0
30178,0
2957,1
27489,0
27781,0
7738,1
6682,1
31438,0
11936,1
13115,1
20862,0
5949,1
19922,0
24753,0
5363,1
4637,1
22112,0
16379,0
8722,1
20979,0
1412,1
5768,1
4598,1
3549,1
26887,0
860,1
8534,1
24988,0
15147,1
2780,1
15860,1
6272,1
16750,0
23816,0
11885,1
10183,1
10000,1
3390,1
232,1
2842,1
1275,1
8188,1
212,1
29097,0
4169,1
23753,0
21861,0
11946,1
21311,0
9657,1
24010,0
8204,1
21719,0
21372,0
17264,0
4579,1
14897,1
13171,1
17086,0
26494,0
19751,0
501,1
5551,1
17035,0
27983,0
7264,1
13553,1
31335,0
3836,1
9172,1
30489,0
16345,0
22494,0
16390,0
15661,1
31873,0
2573,1
18289,0
6974,1
29109,0
18197,0
21578,0
14750,1
21811,0
28851,0
25348,0
12116,1
7087,1
4201,1
22351,0
8202,1
13851,1
6937,1
18912,0
9951,1
11700,1
27597,0
7368,1
12017,1
27792,0
15703,1
21660,0
20367,0
18772,0
11872,1
15438,1
17844,0
23945,0
30087,0
22324,0
4935,1
26969,0
4636,1
12926,1
31546,0
12325,1
24090,0
29156,0
28752,0
26790,0
20,1
20608,0
28083,0
3069,1
24036,0
21907,0
5095,1
28232,0
1398,1
20145,0
24575,0
26243,0
19079,0
2521,1
7792,1
31655,0
14103,1
22771,0
29223,0
28733,0
22410,0
21310,0
16229,0
24306,0
18181,0
18775,0
31110,0
4602,1
28422,0
21721,0
13178,1
12999,1
21572,0
11618,1
22258,0
8461,1
15193,1
393,1
14258,1
23546,0
12722,1
8983,1
31256,0
20366,0
15357,1
16805,0
22925,0
18076,0
29041,0
9710,1
18788,0
31430,0
29918,0
16875,0
25211,0
24587,0
23175,0
26220,0
7899,1
7966,1
28640,0
5420,1
22473,0
17758,0
15007,1
19976,0
26750,0
16205,0
16992,0
6302,1
23057,0
8370,1
16112,0
25216,0
15349,1
5300,1
9344,1
25540,0
24907,0
29507,0
3919,1
23163,0
19484,0
12454,1
4835,1
23391,0
4810,1
18773,0
26606,0
5836,1
31663,0
4215,1
18435,0
7067,1
6227,1
22073,0
16630,0
13471,1
26698,0
18549,0
12383,1
24106,0
14496,1
30654,0
23761,0
1143,1
6288,1
11150,1
14298,1
27920,0
16079,0
13877,1
9909,1
9668,1
30303,0
19135,0
24879,0
23714,0
23199,0
25594,0
15791,1
6742,1
26815,0
31227,0
16787,0
13407,1
30940,0
7624,1
20629,0
22049,0
21945,0
16728,0
10371,1
9012,1
6353,1
9828,1
12038,1
10406,1
29493,0
19798,0
4887,1
24420,0
22151,0
15996,1
13403,1
21930,0
13848,1
21784,0
31092,0
29725,0
9520,1
23007,0
24944,0
12136,1
24386,0
3805,1
20167,0
13441,1
17047,0
25836,0
23859,0
21599,0
23247,0
23869,0
10329,1
5497,1
4464,1
11642,1
3773,1
30372,0
15379,1
29621,0
16681,0
5445,1
24259,0
19251,0
5088,1
9230,1
7024,1
14071,1
17970,0
24536,0
18543,0
4226,1
18792,0
16752,0
3474,1
7285,1
1201,1
11439,1
22097,0
10257,1
9238,1
5030,1
11463,1
1717,1
9788,1
30387,0
23623,0
708,1
9438,1
30980,0
29035,0
25146,0
231,1
9211,1
15803,1
24243,0
17475,0
5675,1
21921,0
25853,0
31914,0
21718,0
14562,1
6202,1
5774,1
25431,0
31513,0
26221,0
7701,1
11442,1
23195,0
29710,0
27804,0
22135,0
163,1
1154,1
4964,1
14935,1
24539,0
17177,0
120,1
28167,0
27567,0
26242,0
24293,0
25256,0
21644,0
6255,1
20077,0
5006,1
6144,1
8464,1
5446,1
28955,0
11735,1
30133,0
7114,1
21400,0
25475,0
18816,0
18410,0
7038,1
10177,1
5212,1
19331,0
9930,1
17372,0
11296,1
7382,1
18490,0
25554,0
20166,0
9798,1
12623,1
4349,1
5218,1
22379,0
18574,0
18183,0
2975,1
5705,1
8725,1
31958,0
10905,1
13583,1
14126,1
4192,1
27230,0
10795,1
10782,1
10896,1
30203,0
11706,1
1480,1
1017,1
19759,0
8778,1
9734,1
8536,1
4351,1
23809,0
11533,1
14968,1
14991,1
4390,1
9735,1
22920,0
3131,1
21266,0
893,1
21586,0
10440,1
19701,0
13168,1
9806,1
8116,1
30582,0
28218,0
15905,1
28277,0
1680,1
17278,0
28920,0
7657,1
19218,0
28426,0
4122,1
10141,1
348,1
4529,1
13529,1
24094,0
21416,0
13426,1
28361,0
26541,0
7703,1
421,1
5556,1
23283,0
16208,0
31981,0
3420,1
11247,1
21932,0
13766,1
27532,0
6594,1
12224,1
18034,0
29814,0
4615,1
20708,0
16586,0
16522,0
6555,1
23035,0
264,1
188,1
3473,1
29786,0
4282,1
18044,0
9426,1
26899,0
13250,1
20425,0
295,1
2836,1
23541,0
15151,1
16454,0
11540,1
28073,0
3053,1
5367,1
21761,0
27255,0
19676,0
16807,0
31744,0
7708,1
29902,0
16791,0
20633,0
29380,0
13335,1
1082,1
14666,1
6871,1
20383,0
11197,1
13150,1
17596,0
30275,0
15980,1
9743,1
16339,0
3500,1
438,1
5746,1
28396,0
24492,0
19588,0
26412,0
11622,1
16231,0
21548,0
25134,0
2207,1
17725,0
18686,0
19011,0
28712,0
26514,0
14134,1
19375,0
18008,0
6822,1
11041,1
22693,0
12928,1
28945,0
1388,1
3672,1
14143,1
11179,1
103,1
30124,0
6829,1
29637,0
25341,0
9417,1
10362,1
119,1
22916,0
28676,0
3891,1
17045,0
29932,0
16779,0
145,1
19077,0
13465,1
13521,1
24835,0
19376,0
19129,0
28627,0
3675,1
10202,1
17003,0
16736,0
13842,1
1867,1
10612,1
24771,0
20700,0
19776,0
31119,0
21615,0
1396,1
443,1
12123,1
9378,1
19345,0
22895,0
9865,1
19021,0
10803,1
2986,1
25933,0
10022,1
18673,0
27658,0
5253,1
26705,0
28573,0
428,1
19915,0
1645,1
1481,1
27387,0
31257,0
3694,1
25243,0
1714,1
3482,1
11351,1
551,1
17128,0
20274,0
23154,0
26071,0
17215,0
22746,0
27519,0
31044,0
21312,0
24031,0
14353,1
12766,1
4074,1
5796,1
7763,1
16607,0
27300,0
16895,0
20777,0
12912,1
2814,1
25868,0
29418,0
1814,1
24741,0
7074,1
31217,0
10814,1
19578,0
31459,0
20673,0
27877,0
14072,1
19781,0
19276,0
23765,0
9414,1
26130,0
30993,0
29954,0
26009,0
166,1
7424,1
5813,1
9838,1
10701,1
24780,0
22919,0
1940,1
1853,1
2651,1
2646,1
23852,0
14938,1
6700,1
18126,0
19817,0
15267,1
2458,1
30955,0
13846,1
26506,0
18662,0
9530,1
16998,0
30725,0
25336,0
9686,1
22629,0
18532,0
4491,1
11194,1
5427,1
30008,0
8659,1
8952,1
9195,1
28735,0
10368,1
11792,1
22137,0
2454,1
30796,0
7748,1
16744,0
16424,0
7999,1
16483,0
26099,0
15417,1
4898,1
31878,0
2290,1
1910,1
17564,0
31185,0
16055,0
1724,1
19402,0
8044,1
24622,0
8557,1
17002,0
19039,0
27916,0
6812,1
23099,0
25943,0
18632,0
23923,0
26776,0
21063,0
3609,1
27741,0
15519,1
14344,1
5183,1
2291,1
15861,1
7885,1
16743,0
22802,0
26468,0
7955,1
17402,0
29017,0
2540,1
18542,0
29227,0
30459,0
13118,1
29653,0
5940,1
22300,0
15552,1
23764,0
28613,0
3105,1
29832,0
7409,1
1314,1
13826,1
27839,0
29978,0
31790,0
3844,1
12755,1
27732,0
20028,0
11991,1
13053,1
13169,1
2030,1
18755,0
1689,1
3333,1
18638,0
28395,0
11509,1
31523,0
5812,1
21011,0
26692,0
5067,1
26045,0
29878,0
11475,1
6430,1
16660,0
13622,1
21656,0
18207,0
13790,1
26277,0
30512,0
18900,0
9113,1
11525,1
30860,0
8808,1
7221,1
16210,0
4975,1
24102,0
765,1
29229,0
6072,1
4283,1
20181,0
15814,1
22208,0
30137,0
15817,1
20457,0
14554,1
5085,1
25156,0
16814,0
389,1
3281,1
2811,1
7404,1
10825,1
9077,1
7836,1
3553,1
30032,0
24962,0
17794,0
27176,0
30983,0
21029,0
24561,0
4012,1
9570,1
6068,1
7771,1
1648,1
8783,1
11601,1
6526,1
18758,0
9714,1
7510,1
15625,1
20300,0
6282,1
5023,1
907,1
12492,1
11512,1
15486,1
22082,0
14148,1
15846,1
18366,0
27427,0
17084,0
18676,0
26178,0
13379,1
22716,0
15922,1
21679,0
10122,1
31382,0
7980,1
3934,1
24476,0
26222,0
13879,1
12548,1
16311,0
5508,1
11028,1
8504,1
7475,1
20865,0
31277,0
3466,1
21366,0
9693,1
613,1
18602,0
5440,1
6437,1
18906,0
20869,0
15653,1
8018,1
19925,0
25085,0
3116,1
16198,0
26368,0
281,1
11045,1
16066,0
31420,0
8246,1
1304,1
937,1
27321,0
18759,0
7245,1
20560,0
11648,1
25331,0
2010,1
31025,0
9771,1
22876,0
8345,1
9519,1
5389,1
25384,0
15454,1
623,1
31635,0
5137,1
19810,0
13108,1
775,1
31868,0
21536,0
17579,0
15492,1
12793,1
1989,1
12467,1
11100,1
21040,0
16919,0
9050,1
29701,0
1618,1
24043,0
27681,0
30272,0
10494,1
21741,0
21163,0
11093,1
26291,0
19778,0
20109,0
12195,1
6807,1
29466,0
22470,0
5731,1
9300,1
6010,1
9962,1
5028,1
5372,1
26992,0
38,1
7881,1
15235,1
15005,1
5563,1
30031,0
10103,1
26966,0
2864,1
2969,1
25760,0
26004,0
15149,1
15788,1
30783,0
12889,1
5117,1
24830,0
8395,1
17173,0
11070,1
8448,1
13314,1
7777,1
5424,1
28267,0
27064,0
19549,0
29383,0
30158,0
8596,1
22811,0
10315,1
9979,1
10499,1
14187,1
31104,0
22908,0
1261,1
14972,1
29798,0
11490,1
14555,1
17662,0
13227,1
4601,1
13654,1
7608,1
4319,1
404,1
15807,1
22608,0
3440,1
24174,0
2810,1
12877,1
8404,1
1747,1
8181,1
7483,1
14141,1
23874,0
19692,0
24682,0
11317,1
3393,1
26253,0
10758,1
10821,1
25229,0
28066,0
2126,1
7538,1
5531,1
19721,0
16455,0
28622,0
6624,1
30021,0
23766,0
31806,0
21566,0
4188,1
15687,1
20993,0
18872,0
12639,1
25350,0
28155,0
18745,0
22211,0
8847,1
12538,1
5025,1
3365,1
29496,0
2285,1
26892,0
26083,0
17678,0
8716,1
24454,0
23838,0
3817,1
6124,1
27984,0
2117,1
26288,0
8590,1
30003,0
23475,0
13798,1
17584,0
2506,1
21999,0
21211,0
23771,0
4663,1
197,1
16001,0
16402,0
25768,0
25514,0
17686,0
1496,1
9746,1
